2202048,04-01-2023 10:06,1,0,1,0
2203020,04-01-2023 10:07,1,0,1,0
2203021,04-01-2023 10:07,1,0,1,0
210622,04-01-2023 10:08,1,0,1,0
210622,04-01-2023 10:08,1,0,15,0
2201024,04-01-2023 10:08,1,0,1,0
2203016,04-01-2023 10:08,1,0,1,0
2203016,04-01-2023 10:08,1,0,1,0
2206025,04-01-2023 10:08,1,0,1,0
2203054,04-01-2023 10:09,1,0,1,0
2203064,04-01-2023 10:10,1,0,1,0
2206013,04-01-2023 10:10,1,0,1,0
2203047,04-01-2023 10:10,1,0,1,0
2203028,04-01-2023 10:10,1,0,1,0
2203008,04-01-2023 10:10,1,0,15,0
2203025,04-01-2023 10:10,1,0,1,0
2203048,04-01-2023 10:10,1,0,1,0
2203039,04-01-2023 10:11,1,0,1,0
2203008,04-01-2023 10:11,1,0,1,0
2106018,04-01-2023 10:11,1,0,1,0
22060003,04-01-2023 10:12,1,0,1,0
22060002,04-01-2023 10:12,1,0,1,0
2203052,04-01-2023 10:12,1,0,1,0
2202021,04-01-2023 10:12,1,0,1,0
2206018,04-01-2023 10:12,1,0,1,0
2203024,04-01-2023 10:12,1,0,1,0
2202001,04-01-2023 10:12,1,0,1,0
2201012,04-01-2023 10:12,1,0,1,0
2202009,04-01-2023 10:12,1,0,15,0
2202009,04-01-2023 10:12,1,0,15,0
2201003,04-01-2023 10:13,1,0,1,0
2203018,04-01-2023 10:13,1,0,1,0
2203027,04-01-2023 10:13,1,0,1,0
2201017,04-01-2023 10:13,1,0,1,0
2203004,04-01-2023 10:13,1,0,1,0
2106027,04-01-2023 10:13,1,0,15,0
2106027,04-01-2023 10:13,1,0,15,0
2203065,04-01-2023 10:15,1,0,1,0
2203045,04-01-2023 10:16,1,0,1,0
2203066,04-01-2023 10:16,1,0,1,0
2201027,04-01-2023 10:16,1,0,1,0
2201033,04-01-2023 10:16,1,0,1,0
2203013,04-01-2023 10:17,1,0,1,0
2202039,04-01-2023 10:17,1,0,1,0
2201051,04-01-2023 10:18,1,0,1,0
2201020,04-01-2023 10:18,1,0,1,0
2203030,04-01-2023 10:18,1,0,1,0
2202023,04-01-2023 10:18,1,0,1,0
2202050,04-01-2023 10:18,1,0,1,0
2201055,04-01-2023 10:18,1,0,1,0
2202035,04-01-2023 10:18,1,0,1,0
2202034,04-01-2023 10:19,1,0,15,0
2202053,04-01-2023 10:19,1,0,1,0
2201022,04-01-2023 10:19,1,0,15,0
2207007,04-01-2023 10:19,1,0,1,0
2202004,04-01-2023 10:20,1,0,1,0
2206022,04-01-2023 10:21,1,0,1,0
2201056,04-01-2023 10:21,1,0,1,0
2201042,04-01-2023 10:21,1,0,1,0
2202055,04-01-2023 10:21,1,0,1,0
222036,04-01-2023 10:21,1,0,1,0
2202049,04-01-2023 10:21,1,0,1,0
2201061,04-01-2023 10:22,1,0,1,0
2206012,04-01-2023 10:25,1,0,1,0
2203059,04-01-2023 10:26,1,0,1,0
2201054,04-01-2023 10:26,1,0,1,0
2201048,04-01-2023 10:26,1,0,1,0
2201041,04-01-2023 10:26,1,0,1,0
2202022,04-01-2023 10:26,1,0,1,0
2202003,04-01-2023 10:27,1,0,1,0
2202028,04-01-2023 10:27,1,0,1,0
2106001,04-01-2023 10:28,1,0,1,0
2202012,04-01-2023 10:29,1,0,1,0
2202017,04-01-2023 10:29,1,0,1,0
2203042,04-01-2023 10:30,1,0,15,0
2203042,04-01-2023 10:30,1,0,15,0
2203041,04-01-2023 10:30,1,0,15,0
2203041,04-01-2023 10:30,1,0,15,0
2204037,04-01-2023 10:36,1,0,1,0
2204017,04-01-2023 10:36,1,0,1,0
2205040,04-01-2023 10:38,1,0,1,0
2206041,04-01-2023 10:38,1,0,15,0
2206041,04-01-2023 10:38,1,0,15,0
2205036,04-01-2023 10:39,1,0,1,0
2203051,04-01-2023 10:39,1,0,1,0
2203051,04-01-2023 10:39,1,0,15,0
2203051,04-01-2023 10:39,1,1,1,0
2205036,04-01-2023 10:39,1,1,1,0
2201023,04-01-2023 10:41,1,0,15,0
2201023,04-01-2023 10:42,1,0,1,0
2204012,04-01-2023 10:43,1,0,1,0
2206024,04-01-2023 10:45,1,0,1,0
2206024,04-01-2023 10:45,1,0,15,0
2206024,04-01-2023 10:45,1,0,15,0
2205024,04-01-2023 10:47,1,0,1,0
2201005,04-01-2023 10:47,1,0,1,0
2201018,04-01-2023 10:47,1,0,1,0
2201001,04-01-2023 10:47,1,0,1,0
2201043,04-01-2023 10:47,1,0,1,0
2204011,04-01-2023 10:58,1,0,1,0
2204013,04-01-2023 10:58,1,0,1,0
2204004,04-01-2023 10:58,1,0,1,0
2203012,04-01-2023 10:58,1,0,15,0
2203012,04-01-2023 10:58,1,0,15,0
2201035,04-01-2023 11:01,1,0,15,0
2201035,04-01-2023 11:01,1,0,15,0
2201002,04-01-2023 11:01,1,0,1,0
2203006,04-01-2023 11:03,1,0,1,0
2203006,04-01-2023 11:03,1,0,1,0
2203006,04-01-2023 11:03,1,0,1,0
2201014,04-01-2023 11:05,1,0,1,0
2106012,04-01-2023 11:07,1,0,1,0
2203062,04-01-2023 11:08,1,0,1,0
2201027,04-01-2023 11:49,1,1,1,0
2201022,04-01-2023 11:49,1,1,1,0
2201054,04-01-2023 11:50,1,1,1,0
2201041,04-01-2023 11:50,1,1,1,0
2201061,04-01-2023 11:50,1,1,1,0
2201048,04-01-2023 11:50,1,1,1,0
2201002,04-01-2023 11:50,1,1,1,0
2201024,04-01-2023 11:50,1,1,1,0
2201035,04-01-2023 11:50,1,1,1,0
2201014,04-01-2023 11:51,1,1,1,0
2206022,04-01-2023 12:14,1,1,1,0
2206018,04-01-2023 12:14,1,1,1,0
2206012,04-01-2023 12:14,1,1,1,0
2206024,04-01-2023 12:14,1,1,1,0
2206013,04-01-2023 12:14,1,1,1,0
2206025,04-01-2023 12:14,1,1,1,0
2106025,04-01-2023 12:16,1,1,1,0
2106025,04-01-2023 12:16,1,1,1,0
2203021,04-01-2023 12:31,1,1,1,0
2203020,04-01-2023 12:31,1,1,1,0
2203028,04-01-2023 12:31,1,1,1,0
2203024,04-01-2023 12:32,1,1,1,0
2203006,04-01-2023 12:32,1,1,1,0
2203030,04-01-2023 12:33,1,1,15,0
2203065,04-01-2023 12:33,1,1,15,0
2203016,04-01-2023 12:33,1,1,1,0
2203016,04-01-2023 12:33,1,1,1,0
2203016,04-01-2023 12:33,1,1,1,0
2203047,04-01-2023 12:33,1,1,1,0
2203059,04-01-2023 12:33,1,1,15,0
2203059,04-01-2023 12:33,1,1,15,0
2203012,04-01-2023 12:34,1,1,1,0
2203064,04-01-2023 12:38,1,1,1,0
2106012,04-01-2023 13:05,1,1,1,0
2106001,04-01-2023 13:05,1,1,1,0
2106015,04-01-2023 13:05,1,1,1,0
2106015,04-01-2023 13:06,1,1,1,0
22060003,04-01-2023 13:06,1,1,1,0
22060002,04-01-2023 13:06,1,1,1,0
22060006,04-01-2023 13:06,1,1,1,0
2206019,04-01-2023 13:14,1,1,1,0
2202009,04-01-2023 13:14,1,1,1,0
2204039,04-01-2023 13:27,1,1,1,0
2202002,04-01-2023 13:28,1,1,1,0
2205038,04-01-2023 13:53,1,0,15,0
2205038,04-01-2023 13:53,1,0,15,0
2203036,04-01-2023 13:53,1,0,1,0
2204032,04-01-2023 13:53,1,0,1,0
2203017,04-01-2023 13:53,1,0,1,0
2205061,04-01-2023 13:53,1,0,1,0
2205038,04-01-2023 13:53,1,0,15,0
2203064,04-01-2023 13:57,1,0,1,0
210628,04-01-2023 14:04,1,0,15,0
210628,04-01-2023 14:04,1,0,15,0
2106033,04-01-2023 14:04,1,0,1,0
2106033,04-01-2023 14:04,1,0,15,0
2106004,04-01-2023 14:10,1,0,1,0
2106007,04-01-2023 14:10,1,0,15,0
2106006,04-01-2023 14:10,1,0,15,0
2106006,04-01-2023 14:10,1,0,15,0
2207007,04-01-2023 14:15,1,1,1,0
2203027,04-01-2023 14:19,1,1,1,0
2203027,04-01-2023 14:19,1,1,1,0
2203018,04-01-2023 14:33,1,1,15,0
2203016,04-01-2023 14:39,1,1,1,0
2202064,04-01-2023 14:42,1,1,1,0
2202034,04-01-2023 14:42,1,1,1,0
2202034,04-01-2023 14:43,1,1,1,0
2202049,04-01-2023 14:48,1,1,1,0
2202049,04-01-2023 14:48,1,1,15,0
2202049,04-01-2023 14:48,1,1,15,0
2202055,04-01-2023 14:48,1,1,1,0
222036,04-01-2023 14:48,1,1,1,0
2207007,04-01-2023 14:49,1,1,1,0
2203048,04-01-2023 15:27,1,1,1,0
2203064,04-01-2023 15:41,1,1,1,0
2203052,04-01-2023 15:43,1,1,1,0
2201049,04-01-2023 16:20,1,0,1,0
2205046,04-01-2023 16:20,1,0,1,0
2201049,04-01-2023 16:20,1,1,1,0
2205046,04-01-2023 16:20,1,1,1,0
2203054,04-01-2023 16:21,1,1,1,0
2203042,04-01-2023 16:27,1,1,15,0
2203042,04-01-2023 16:27,1,1,15,0
2203066,04-01-2023 16:27,1,1,1,0
2203045,04-01-2023 16:27,1,1,1,0
2203041,04-01-2023 16:27,1,1,1,0
2203042,04-01-2023 16:28,1,1,15,0
2203042,04-01-2023 16:28,1,1,15,0
2201008,05-01-2023 09:35,1,1,1,0
2202011,05-01-2023 09:36,1,0,1,0
2201008,05-01-2023 09:36,1,0,1,0
2201029,05-01-2023 09:36,1,0,1,0
2205047,05-01-2023 09:46,1,0,1,0
2205047,05-01-2023 09:46,1,0,15,0
2205047,05-01-2023 09:46,1,0,15,0
2205010,05-01-2023 09:47,1,0,1,0
2202064,05-01-2023 09:48,1,0,1,0
2202064,05-01-2023 09:48,1,0,1,0
2205001,05-01-2023 09:48,1,0,1,0
2205008,05-01-2023 09:48,1,0,1,0
2201002,05-01-2023 09:51,1,0,1,0
2204043,05-01-2023 09:51,1,0,1,0
2204019,05-01-2023 09:51,1,0,1,0
2204019,05-01-2023 09:52,1,0,1,0
2202002,05-01-2023 09:53,1,0,1,0
2205042,05-01-2023 09:55,1,0,15,0
2203026,05-01-2023 09:55,1,0,1,0
2203033,05-01-2023 09:55,1,0,1,0
2203014,05-01-2023 09:55,1,0,1,0
2203029,05-01-2023 09:55,1,0,1,0
2203031,05-01-2023 09:56,1,0,1,0
2202062,05-01-2023 09:56,1,0,1,0
2202032,05-01-2023 09:57,1,0,1,0
2203063,05-01-2023 09:58,1,0,1,0
2203023,05-01-2023 09:58,1,0,1,0
2203046,05-01-2023 10:01,1,0,1,0
2201063,05-01-2023 10:01,1,0,1,0
2201062,05-01-2023 10:01,1,0,1,0
2205022,05-01-2023 10:01,1,0,1,0
2204031,05-01-2023 10:02,1,0,1,0
2203048,05-01-2023 10:02,1,0,1,0
2202022,05-01-2023 10:02,1,0,1,0
2202003,05-01-2023 10:02,1,0,1,0
2205052,05-01-2023 10:03,1,0,1,0
2202059,05-01-2023 10:04,1,0,1,0
2204029,05-01-2023 10:04,1,0,1,0
2201056,05-01-2023 10:04,1,0,1,0
2201042,05-01-2023 10:04,1,0,1,0
2203016,05-01-2023 10:04,1,0,1,0
2203016,05-01-2023 10:04,1,0,1,0
2204011,05-01-2023 10:04,1,0,1,0
2205009,05-01-2023 10:04,1,0,1,0
2203054,05-01-2023 10:04,1,0,1,0
2203034,05-01-2023 10:05,1,0,1,0
2204004,05-01-2023 10:05,1,0,1,0
2204013,05-01-2023 10:05,1,0,1,0
2202042,05-01-2023 10:05,1,0,1,0
2203003,05-01-2023 10:06,1,0,1,0
2202051,05-01-2023 10:06,1,0,1,0
2202028,05-01-2023 10:06,1,0,1,0
2203024,05-01-2023 10:06,1,0,1,0
2202020,05-01-2023 10:06,1,0,1,0
2201033,05-01-2023 10:06,1,0,1,0
2202056,05-01-2023 10:06,1,0,1,0
2202001,05-01-2023 10:07,1,0,1,0
2205053,05-01-2023 10:07,1,0,1,0
2202034,05-01-2023 10:07,1,0,1,0
2203061,05-01-2023 10:07,1,0,1,0
2203036,05-01-2023 10:07,1,0,1,0
2204032,05-01-2023 10:07,1,0,1,0
2203017,05-01-2023 10:07,1,0,1,0
22060006,05-01-2023 10:08,1,0,1,0
22060003,05-01-2023 10:08,1,0,1,0
2206041,05-01-2023 10:09,1,0,15,0
2206041,05-01-2023 10:09,1,0,15,0
2205061,05-01-2023 10:09,1,0,1,0
2205036,05-01-2023 10:09,1,0,1,0
22060005,05-01-2023 10:09,1,0,1,0
2205043,05-01-2023 10:09,1,0,1,0
2203037,05-01-2023 10:09,1,0,1,0
2202034,05-01-2023 10:09,1,0,1,0
2205029,05-01-2023 10:10,1,0,1,0
2203018,05-01-2023 10:10,1,0,1,0
2203047,05-01-2023 10:10,1,0,1,0
2205024,05-01-2023 10:10,1,0,1,0
2203028,05-01-2023 10:10,1,0,1,0
2201003,05-01-2023 10:10,1,0,1,0
2205045,05-01-2023 10:10,1,0,1,0
2201013,05-01-2023 10:10,1,0,1,0
2202021,05-01-2023 10:11,1,0,1,0
2203052,05-01-2023 10:11,1,0,1,0
2201017,05-01-2023 10:11,1,0,1,0
2202017,05-01-2023 10:11,1,0,1,0
2204021,05-01-2023 10:11,1,0,1,0
2205025,05-01-2023 10:11,1,0,1,0
2205019,05-01-2023 10:11,1,0,1,0
2203006,05-01-2023 10:11,1,0,1,0
2203006,05-01-2023 10:11,1,0,1,0
2203006,05-01-2023 10:12,1,0,1,0
2201027,05-01-2023 10:12,1,0,1,0
2201009,05-01-2023 10:12,1,0,1,0
2201048,05-01-2023 10:12,1,0,1,0
2201059,05-01-2023 10:12,1,0,1,0
2205054,05-01-2023 10:12,1,0,15,0
2205054,05-01-2023 10:12,1,0,15,0
2201054,05-01-2023 10:12,1,0,1,0
2204015,05-01-2023 10:12,1,0,1,0
2201054,05-01-2023 10:12,1,0,1,0
2203066,05-01-2023 10:14,1,0,1,0
2203045,05-01-2023 10:14,1,0,1,0
2203064,05-01-2023 10:14,1,0,1,0
2204008,05-01-2023 10:14,1,0,1,0
2202037,05-01-2023 10:14,1,0,15,0
2202053,05-01-2023 10:14,1,0,1,0
2205018,05-01-2023 10:14,1,0,1,0
2203027,05-01-2023 10:14,1,0,1,0
2205030,05-01-2023 10:14,1,0,1,0
2202063,05-01-2023 10:15,1,0,15,0
2202063,05-01-2023 10:15,1,0,1,0
2207007,05-01-2023 10:15,1,0,1,0
2203020,05-01-2023 10:15,1,0,1,0
2203021,05-01-2023 10:15,1,0,1,0
2202018,05-01-2023 10:15,1,0,1,0
2204017,05-01-2023 10:15,1,0,1,0
2205023,05-01-2023 10:15,1,0,1,0
2201024,05-01-2023 10:16,1,0,1,0
2203038,05-01-2023 10:16,1,0,1,0
2203008,05-01-2023 10:16,1,0,15,0
2203008,05-01-2023 10:16,1,0,15,0
